# Time (s),Altitude (ft),Vertical velocity (m/s),Vertical acceleration (m/s²),Position East of launch (ft),Position North of launch (ft),Latitude (° N),Longitude (° E),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Air temperature (°F),Air pressure (mbar)
12.559,982.33,-28.354,-9.185,21.453,0.013,28.61,-80.6,0,0.225,-0,55.497,978.134
12.569,981.398,-28.446,-9.217,21.34,0.013,28.61,-80.6,0,0.225,-0,55.5,978.167
12.579,980.463,-28.539,-9.243,21.227,0.013,28.61,-80.6,0,0.225,-0,55.504,978.2
12.589,979.526,-28.631,-9.263,21.113,0.013,28.61,-80.6,0,0.225,-0,55.507,978.234
12.599,978.585,-28.724,-9.278,21,0.013,28.61,-80.6,0,0.224,-0,55.51,978.268
12.609,977.641,-28.817,-9.287,20.887,0.013,28.61,-80.6,0,0.223,-0,55.514,978.301
12.619,976.694,-28.91,-9.29,20.773,0.013,28.61,-80.6,0,-0.223,-0,55.517,978.335
12.629,975.744,-29.003,-9.288,20.66,0.013,28.61,-80.6,0,-0.222,-0,55.52,978.369
12.639,974.791,-29.095,-9.281,20.546,0.013,28.61,-80.6,0,-0.22,-0,55.524,978.403
12.649,973.835,-29.188,-9.268,20.433,0.013,28.61,-80.6,0,-0.218,-0,55.527,978.437
12.659,972.876,-29.281,-9.25,20.32,0.013,28.61,-80.6,0,-0.215,-0,55.531,978.472
12.669,971.913,-29.373,-9.227,20.207,0.013,28.61,-80.6,0,-0.212,-0,55.534,978.506
12.679,970.948,-29.465,-9.198,20.095,0.013,28.61,-80.6,0,-0.209,-0,55.537,978.541
12.689,969.98,-29.557,-9.165,19.982,0.013,28.61,-80.6,0,-0.206,-0,55.541,978.575
12.699,969.009,-29.649,-9.128,19.87,0.013,28.61,-80.6,0,-0.202,-0,55.544,978.61
12.709,968.035,-29.74,-9.084,19.759,0.013,28.61,-80.6,0,-0.198,-0,55.548,978.645
12.719,967.057,-29.83,-9.035,19.648,0.013,28.61,-80.6,0,-0.194,-0,55.551,978.68
12.729,966.077,-29.92,-8.981,19.538,0.013,28.61,-80.6,0,-0.189,-0,55.555,978.715
12.739,965.094,-30.01,-8.923,19.428,0.013,28.61,-80.6,0,-0.184,-0,55.558,978.75
12.749,964.108,-30.099,-8.862,19.319,0.013,28.61,-80.6,0,-0.179,-0,55.562,978.785
12.759,963.119,-30.187,-8.798,19.21,0.013,28.61,-80.6,0,-0.174,-0,55.565,978.82
12.769,962.127,-30.275,-8.73,19.103,0.013,28.61,-80.6,0,-0.168,-0,55.569,978.856
12.779,961.133,-30.362,-8.661,18.996,0.013,28.61,-80.6,0,-0.162,-0,55.572,978.891
12.789,960.135,-30.448,-8.59,18.89,0.013,28.61,-80.6,0,-0.156,-0,55.576,978.927
12.799,959.135,-30.533,-8.517,18.786,0.013,28.61,-80.6,0,-0.15,-0,55.58,978.963
12.809,958.132,-30.618,-8.449,18.682,0.013,28.61,-80.6,0,-0.143,-0,55.583,978.999
12.819,957.126,-30.702,-8.381,18.579,0.013,28.61,-80.6,0,-0.136,-0,55.587,979.035
12.829,956.117,-30.786,-8.315,18.478,0.013,28.61,-80.6,0,-0.129,-0,55.59,979.071
12.839,955.106,-30.869,-8.249,18.377,0.013,28.61,-80.6,0,-0.122,-0,55.594,979.107
12.849,954.092,-30.951,-8.186,18.278,0.013,28.61,-80.6,0,-0.115,-0,55.598,979.143
12.859,953.075,-31.032,-8.121,18.18,0.013,28.61,-80.6,0,-0.107,-0,55.601,979.18
12.869,952.055,-31.113,-8.06,18.084,0.013,28.61,-80.6,0,-0.099,-0,55.605,979.216
12.879,951.033,-31.194,-8.001,17.989,0.013,28.61,-80.6,0,-0.092,-0,55.608,979.253
12.889,950.008,-31.273,-7.946,17.895,0.013,28.61,-80.6,0,-0.084,-0,55.612,979.289
12.899,948.981,-31.353,-7.895,17.802,0.013,28.61,-80.6,0,-0.076,-0,55.616,979.326
12.909,947.951,-31.431,-7.841,17.711,0.013,28.61,-80.6,0,-0.067,-0,55.619,979.363
12.919,946.919,-31.509,-7.792,17.622,0.013,28.61,-80.6,0,-0.059,-0,55.623,979.4
12.929,945.884,-31.587,-7.748,17.534,0.013,28.61,-80.6,0,-0.051,-0,55.627,979.437
12.939,944.846,-31.664,-7.709,17.447,0.013,28.61,-80.6,0,-0.042,-0,55.631,979.474
12.949,943.806,-31.741,-7.676,17.363,0.013,28.61,-80.6,0,-0.033,-0,55.634,979.511
12.959,942.763,-31.818,-7.659,17.279,0.013,28.61,-80.6,0,-0.025,-0,55.638,979.548
12.969,941.718,-31.894,-7.649,17.198,0.013,28.61,-80.6,0,-0.016,-0,55.642,979.586
12.979,940.671,-31.971,-7.646,17.117,0.013,28.61,-80.6,0,-0.007,-0,55.645,979.623
12.989,939.62,-32.047,-7.65,17.039,0.013,28.61,-80.6,0,0.001,-0,55.649,979.661
12.999,938.568,-32.124,-7.659,16.962,0.013,28.61,-80.6,0,0.01,-0,55.653,979.698
13.009,937.512,-32.201,-7.675,16.886,0.013,28.61,-80.6,0,0.019,-0,55.657,979.736
13.019,936.455,-32.277,-7.697,16.812,0.013,28.61,-80.6,0,0.027,-0,55.66,979.774
13.029,935.395,-32.355,-7.725,16.74,0.013,28.61,-80.6,0,0.035,-0,55.664,979.812
13.039,934.332,-32.432,-7.758,16.669,0.013,28.61,-80.6,0,0.044,-0,55.668,979.85
13.049,933.266,-32.51,-7.797,16.6,0.013,28.61,-80.6,0,0.052,-0,55.672,979.888
13.059,932.199,-32.588,-7.835,16.532,0.013,28.61,-80.6,0,0.06,-0,55.676,979.926
13.069,931.128,-32.666,-7.877,16.465,0.013,28.61,-80.6,0,0.068,-0,55.679,979.964
13.079,930.055,-32.745,-7.924,16.4,0.013,28.61,-80.6,0,0.075,-0,55.683,980.002
13.089,928.979,-32.825,-7.974,16.336,0.013,28.61,-80.6,0,0.082,-0,55.687,980.041
13.099,927.901,-32.905,-8.028,16.273,0.013,28.61,-80.6,0,0.09,-0,55.691,980.079
13.109,926.82,-32.985,-8.081,16.212,0.013,28.61,-80.6,0,0.097,-0,55.695,980.118
13.119,925.737,-33.067,-8.137,16.152,0.013,28.61,-80.6,0,0.103,-0,55.699,980.157
13.129,924.651,-33.148,-8.195,16.093,0.013,28.61,-80.6,0,0.11,-0,55.703,980.196
13.139,923.562,-33.23,-8.254,16.035,0.013,28.61,-80.6,0,0.116,-0,55.706,980.235
13.149,922.47,-33.313,-8.314,15.978,0.013,28.61,-80.6,0,0.122,-0,55.71,980.274
13.159,921.376,-33.397,-8.376,15.922,0.013,28.61,-80.6,0,0.128,-0,55.714,980.313
13.169,920.279,-33.481,-8.439,15.868,0.013,28.61,-80.6,0,0.133,-0,55.718,980.352
13.179,919.179,-33.566,-8.5,15.814,0.013,28.61,-80.6,0,0.138,-0,55.722,980.391
13.189,918.076,-33.651,-8.56,15.761,0.013,28.61,-80.6,0,0.143,-0,55.726,980.431
13.199,916.971,-33.737,-8.618,15.709,0.013,28.61,-80.6,0,0.147,-0,55.73,980.47
13.209,915.863,-33.823,-8.676,15.658,0.013,28.61,-80.6,0,0.151,-0,55.734,980.51
13.219,914.751,-33.91,-8.731,15.607,0.013,28.61,-80.6,0,0.155,-0,55.738,980.55
13.229,913.637,-33.998,-8.782,15.557,0.013,28.61,-80.6,0,0.158,-0,55.742,980.589
13.239,912.521,-34.086,-8.83,15.508,0.013,28.61,-80.6,0,0.161,-0,55.746,980.629
13.249,911.401,-34.174,-8.873,15.459,0.013,28.61,-80.6,0,0.164,-0,55.75,980.669
13.259,910.278,-34.263,-8.91,15.41,0.013,28.61,-80.6,0,0.166,-0,55.754,980.709
13.269,909.153,-34.353,-8.943,15.362,0.013,28.61,-80.6,0,0.168,-0,55.758,980.75
13.279,908.024,-34.442,-8.971,15.315,0.013,28.61,-80.6,0,0.169,-0,55.762,980.79
13.289,906.893,-34.532,-8.995,15.267,0.013,28.61,-80.6,0,0.171,-0,55.766,980.83
13.299,905.758,-34.622,-9.015,15.22,0.013,28.61,-80.6,0,0.171,0,55.77,980.871
13.309,904.621,-34.712,-9.033,15.174,0.013,28.61,-80.6,0,0.172,-0,55.774,980.912
13.319,903.48,-34.803,-9.045,15.127,0.013,28.61,-80.6,0,0.172,-0,55.778,980.952
13.329,902.337,-34.893,-9.052,15.08,0.013,28.61,-80.6,0,0.172,-0,55.782,980.993
13.339,901.191,-34.984,-9.053,15.034,0.013,28.61,-80.6,0,0.172,-0,55.786,981.034
13.349,900.042,-35.074,-9.049,14.987,0.013,28.61,-80.6,0,-0.171,-0,55.79,981.075
13.359,898.889,-35.165,-9.041,14.941,0.013,28.61,-80.6,0,-0.17,-0,55.794,981.117
13.369,897.734,-35.255,-9.028,14.894,0.013,28.61,-80.6,0,-0.168,-0,55.799,981.158
13.379,896.576,-35.345,-9.012,14.847,0.013,28.61,-80.6,0,-0.166,0,55.803,981.199
13.389,895.415,-35.435,-8.991,14.8,0.013,28.61,-80.6,0,-0.164,0,55.807,981.241
13.399,894.251,-35.525,-8.966,14.753,0.013,28.61,-80.6,0,-0.162,0,55.811,981.282
13.409,893.084,-35.615,-8.935,14.706,0.013,28.61,-80.6,0,-0.159,0,55.815,981.324
13.419,891.914,-35.704,-8.9,14.658,0.013,28.61,-80.6,0,-0.156,0,55.819,981.366
13.429,890.741,-35.793,-8.86,14.61,0.013,28.61,-80.6,0,-0.152,0,55.823,981.408
13.439,889.565,-35.881,-8.817,14.561,0.013,28.61,-80.6,0,-0.148,0,55.828,981.45
13.449,888.387,-35.969,-8.77,14.512,0.013,28.61,-80.6,0,-0.144,0,55.832,981.492
13.459,887.205,-36.056,-8.719,14.462,0.013,28.61,-80.6,0,-0.14,0,55.836,981.534
13.469,886.021,-36.143,-8.664,14.412,0.013,28.61,-80.6,0,-0.135,0,55.84,981.577
13.479,884.834,-36.23,-8.607,14.361,0.013,28.61,-80.6,0,-0.13,0,55.845,981.619
13.489,883.644,-36.315,-8.548,14.309,0.013,28.61,-80.6,0,-0.124,-0,55.849,981.662
13.499,882.451,-36.401,-8.488,14.256,0.013,28.61,-80.6,0,-0.118,-0,55.853,981.704
13.509,881.255,-36.485,-8.43,14.202,0.013,28.61,-80.6,0,-0.112,-0,55.857,981.747
13.519,880.057,-36.569,-8.372,14.148,0.013,28.61,-80.6,0,-0.106,0,55.862,981.79
13.529,878.856,-36.653,-8.315,14.092,0.013,28.61,-80.6,0,-0.099,-0,55.866,981.833
13.539,877.652,-36.735,-8.26,14.036,0.013,28.61,-80.6,0,-0.093,-0,55.87,981.876
13.549,876.445,-36.818,-8.206,13.978,0.013,28.61,-80.6,0,-0.086,-0,55.874,981.919
13.559,875.236,-36.9,-8.158,13.919,0.013,28.61,-80.6,0,-0.079,0,55.879,981.962
13.569,874.024,-36.981,-8.113,13.859,0.013,28.61,-80.6,0,-0.071,0,55.883,982.005
13.579,872.809,-37.062,-8.072,13.798,0.013,28.61,-80.6,0,-0.064,0,55.887,982.049
13.589,871.592,-37.142,-8.035,13.736,0.012,28.61,-80.6,0,-0.056,0,55.892,982.092
13.599,870.372,-37.223,-8.002,13.672,0.012,28.61,-80.6,0,-0.049,0,55.896,982.136
13.609,869.15,-37.302,-7.967,13.607,0.012,28.61,-80.6,0,-0.041,-0,55.9,982.18
13.619,867.925,-37.382,-7.936,13.541,0.012,28.61,-80.6,0,-0.033,0,55.905,982.223
13.629,866.697,-37.461,-7.91,13.473,0.012,28.61,-80.6,0,-0.025,0,55.909,982.267
13.639,865.466,-37.54,-7.89,13.404,0.012,28.61,-80.6,0,-0.017,0,55.914,982.311
13.649,864.234,-37.619,-7.875,13.334,0.012,28.61,-80.6,0,-0.009,0,55.918,982.355
13.659,862.998,-37.698,-7.868,13.262,0.012,28.61,-80.6,0,-0,0,55.922,982.4
13.669,861.76,-37.776,-7.868,13.189,0.012,28.61,-80.6,0,0.008,0,55.927,982.444
13.679,860.519,-37.855,-7.873,13.115,0.012,28.61,-80.6,0,0.016,0,55.931,982.488
13.689,859.276,-37.934,-7.883,13.039,0.012,28.61,-80.6,0,0.024,0,55.936,982.533
13.699,858.03,-38.013,-7.899,12.962,0.012,28.61,-80.6,0,0.032,0,55.94,982.577
13.709,856.782,-38.092,-7.925,12.883,0.012,28.61,-80.6,0,0.04,0,55.945,982.622
13.719,855.531,-38.171,-7.956,12.804,0.012,28.61,-80.6,0,0.048,0,55.949,982.667
13.729,854.277,-38.251,-7.991,12.722,0.012,28.61,-80.6,0,0.055,0,55.954,982.711
13.739,853.021,-38.331,-8.03,12.64,0.012,28.61,-80.6,0,0.063,0,55.958,982.756
13.749,851.762,-38.412,-8.073,12.557,0.012,28.61,-80.6,0,0.07,0,55.962,982.801
13.759,850.5,-38.493,-8.113,12.472,0.012,28.61,-80.6,0,0.077,0,55.967,982.846
13.769,849.236,-38.574,-8.155,12.386,0.012,28.61,-80.6,0,0.083,0,55.971,982.892
13.779,847.969,-38.656,-8.2,12.299,0.012,28.61,-80.6,0,0.09,0,55.976,982.937
13.789,846.7,-38.738,-8.246,12.211,0.012,28.61,-80.6,0,0.096,0,55.981,982.982
13.799,845.427,-38.821,-8.294,12.122,0.012,28.61,-80.6,0,0.102,0,55.985,983.028
13.809,844.152,-38.904,-8.344,12.032,0.012,28.61,-80.6,0,0.108,0,55.99,983.073
13.819,842.875,-38.987,-8.394,11.941,0.012,28.61,-80.6,0,0.113,0,55.994,983.119
13.829,841.594,-39.072,-8.443,11.85,0.012,28.61,-80.6,0,0.118,0,55.999,983.165
13.839,840.311,-39.156,-8.491,11.757,0.012,28.61,-80.6,0,0.122,0,56.003,983.211
13.849,839.025,-39.241,-8.537,11.664,0.012,28.61,-80.6,0,0.126,0,56.008,983.257
13.859,837.736,-39.327,-8.581,11.57,0.012,28.61,-80.6,0,0.13,0,56.012,983.303
13.869,836.444,-39.413,-8.623,11.476,0.012,28.61,-80.6,0,0.134,0,56.017,983.349
13.879,835.15,-39.499,-8.662,11.381,0.012,28.61,-80.6,0,0.137,0,56.022,983.395
13.889,833.852,-39.586,-8.696,11.285,0.012,28.61,-80.6,0,0.139,0,56.026,983.441
13.899,832.552,-39.673,-8.727,11.189,0.012,28.61,-80.6,0,0.141,0,56.031,983.488
13.909,831.249,-39.761,-8.754,11.093,0.012,28.61,-80.6,0,0.143,0,56.036,983.535
13.919,829.943,-39.848,-8.776,10.997,0.012,28.61,-80.6,0,0.144,0,56.04,983.581
13.929,828.635,-39.936,-8.793,10.9,0.012,28.61,-80.6,0,0.145,0,56.045,983.628
13.939,827.323,-40.024,-8.805,10.803,0.012,28.61,-80.6,0,0.146,0,56.05,983.675
13.949,826.008,-40.112,-8.812,10.706,0.012,28.61,-80.6,0,0.146,0,56.054,983.722
13.959,824.691,-40.2,-8.813,10.609,0.012,28.61,-80.6,0,0.146,0,56.059,983.769
13.969,823.37,-40.289,-8.81,10.512,0.012,28.61,-80.6,0,-0.145,0,56.064,983.816
13.979,822.047,-40.377,-8.803,10.415,0.012,28.61,-80.6,0,-0.144,0,56.068,983.864
13.989,820.721,-40.465,-8.792,10.318,0.012,28.61,-80.6,0,-0.143,0,56.073,983.911
13.999,819.392,-40.552,-8.777,10.221,0.012,28.61,-80.6,0,-0.141,0,56.078,983.958
14.009,818.06,-40.64,-8.757,10.125,0.012,28.61,-80.6,0,-0.139,0,56.083,984.006
14.019,816.725,-40.728,-8.733,10.028,0.012,28.61,-80.6,0,-0.136,0,56.087,984.054
14.029,815.388,-40.815,-8.706,9.932,0.012,28.61,-80.6,0,-0.133,0,56.092,984.102
14.039,814.047,-40.902,-8.675,9.837,0.012,28.61,-80.6,0,-0.13,0,56.097,984.149
14.049,812.704,-40.988,-8.641,9.742,0.012,28.61,-80.6,0,-0.126,0,56.102,984.198
14.059,811.358,-41.075,-8.604,9.647,0.012,28.61,-80.6,0,-0.123,0,56.107,984.246
14.069,810.009,-41.16,-8.565,9.553,0.012,28.61,-80.6,0,-0.118,0,56.111,984.294
14.079,808.657,-41.246,-8.523,9.459,0.012,28.61,-80.6,0,-0.114,0,56.116,984.342
14.089,807.302,-41.331,-8.481,9.366,0.012,28.61,-80.6,0,-0.109,0,56.121,984.391
14.099,805.945,-41.415,-8.437,9.274,0.012,28.61,-80.6,0,-0.104,0,56.126,984.439
14.109,804.585,-41.5,-8.39,9.183,0.012,28.61,-80.6,0,-0.098,0,56.131,984.488
14.119,803.222,-41.583,-8.343,9.092,0.012,28.61,-80.6,0,-0.092,0,56.136,984.536
14.129,801.856,-41.666,-8.297,9.003,0.012,28.61,-80.6,0,-0.086,0,56.14,984.585
14.139,800.488,-41.749,-8.251,8.914,0.012,28.61,-80.6,0,-0.08,0,56.145,984.634
14.149,799.117,-41.831,-8.206,8.826,0.012,28.61,-80.6,0,-0.074,0,56.15,984.683
14.159,797.743,-41.913,-8.168,8.74,0.012,28.61,-80.6,0,-0.067,0,56.155,984.732
14.169,796.367,-41.995,-8.132,8.654,0.012,28.61,-80.6,0,-0.06,0,56.16,984.782
14.179,794.987,-42.076,-8.1,8.569,0.012,28.61,-80.6,0,-0.053,0,56.165,984.831
14.189,793.606,-42.157,-8.072,8.486,0.012,28.61,-80.6,0,-0.046,0,56.17,984.88
14.199,792.221,-42.237,-8.047,8.404,0.012,28.61,-80.6,0,-0.038,0,56.175,984.93
14.209,790.834,-42.318,-8.023,8.323,0.012,28.61,-80.6,0,-0.031,0,56.18,984.979
14.219,789.444,-42.398,-8.004,8.243,0.012,28.61,-80.6,0,-0.024,0,56.185,985.029
14.229,788.052,-42.478,-7.989,8.164,0.012,28.61,-80.6,0,-0.016,0,56.19,985.079
14.239,786.657,-42.558,-7.979,8.087,0.012,28.61,-80.6,0,-0.009,0,56.195,985.129
14.249,785.26,-42.637,-7.974,8.01,0.012,28.61,-80.6,0,-0.001,0,56.2,985.179
14.259,783.859,-42.717,-7.975,7.935,0.011,28.61,-80.6,0,0.007,0,56.205,985.229
14.269,782.457,-42.797,-7.982,7.861,0.011,28.61,-80.6,0,0.014,0,56.21,985.279
14.279,781.051,-42.877,-7.993,7.789,0.011,28.61,-80.6,0,0.021,0,56.215,985.329
14.289,779.643,-42.957,-8.008,7.717,0.011,28.61,-80.6,0,0.029,0,56.22,985.379
14.299,778.233,-43.037,-8.028,7.647,0.011,28.61,-80.6,0,0.036,0,56.225,985.43
14.309,776.819,-43.117,-8.05,7.577,0.011,28.61,-80.6,0,0.043,0,56.23,985.48
14.319,775.403,-43.198,-8.076,7.509,0.011,28.61,-80.6,0,0.05,0,56.235,985.531
14.329,773.985,-43.279,-8.104,7.442,0.011,28.61,-80.6,0,0.056,0,56.24,985.582
14.339,772.564,-43.36,-8.135,7.376,0.011,28.61,-80.6,0,0.063,0,56.245,985.632
14.349,771.14,-43.442,-8.169,7.311,0.011,28.61,-80.6,0,0.069,0,56.25,985.683
14.359,769.713,-43.524,-8.201,7.247,0.011,28.61,-80.6,0,0.075,0,56.255,985.734
14.369,768.284,-43.606,-8.234,7.184,0.011,28.61,-80.6,0,0.08,0,56.26,985.785
14.379,766.852,-43.688,-8.268,7.121,0.011,28.61,-80.6,0,0.085,0,56.265,985.837
14.389,765.417,-43.771,-8.302,7.06,0.011,28.61,-80.6,0,0.09,0,56.27,985.888
14.399,763.98,-43.854,-8.336,6.999,0.011,28.61,-80.6,0,0.095,0,56.276,985.939
14.409,762.539,-43.938,-8.372,6.938,0.011,28.61,-80.6,0,0.099,0,56.281,985.991
14.419,761.097,-44.022,-8.407,6.879,0.011,28.61,-80.6,0,0.103,0,56.286,986.042
14.429,759.651,-44.106,-8.439,6.82,0.011,28.61,-80.6,0,0.107,0,56.291,986.094
14.439,758.202,-44.19,-8.468,6.762,0.011,28.61,-80.6,0,0.11,0,56.296,986.146
14.449,756.751,-44.275,-8.495,6.704,0.011,28.61,-80.6,0,0.112,0,56.301,986.198
14.459,755.297,-44.36,-8.516,6.646,0.011,28.61,-80.6,0,0.115,0,56.306,986.25
14.469,753.84,-44.446,-8.534,6.589,0.011,28.61,-80.6,0,0.116,0,56.312,986.302
14.479,752.381,-44.531,-8.549,6.532,0.011,28.61,-80.6,0,0.118,0,56.317,986.354
14.489,750.918,-44.617,-8.56,6.475,0.011,28.61,-80.6,0,0.119,0,56.322,986.406
14.499,749.453,-44.702,-8.566,6.418,0.011,28.61,-80.6,0,0.12,0,56.327,986.459
14.509,747.985,-44.788,-8.57,6.362,0.011,28.61,-80.6,0,0.12,0,56.333,986.511
14.519,746.514,-44.874,-8.569,6.305,0.011,28.61,-80.6,0,-0.12,0.001,56.338,986.564
14.529,745.041,-44.959,-8.564,6.249,0.011,28.61,-80.6,0,-0.119,0,56.343,986.616
14.539,743.564,-45.045,-8.556,6.192,0.011,28.61,-80.6,0,-0.118,0,56.348,986.669
14.549,742.085,-45.13,-8.544,6.136,0.011,28.61,-80.6,0,-0.117,0,56.354,986.722
14.559,740.603,-45.216,-8.528,6.079,0.011,28.61,-80.6,0,-0.115,0,56.359,986.775
14.569,739.118,-45.301,-8.51,6.022,0.011,28.61,-80.6,0,-0.113,0,56.364,986.828
14.579,737.631,-45.386,-8.489,5.964,0.011,28.61,-80.6,0,-0.11,0,56.369,986.881
14.589,736.14,-45.471,-8.465,5.907,0.011,28.61,-80.6,0,-0.107,0,56.375,986.935
14.599,734.647,-45.555,-8.438,5.849,0.011,28.61,-80.6,0,-0.104,0,56.38,986.988
14.609,733.151,-45.639,-8.409,5.79,0.011,28.61,-80.6,0,-0.101,0,56.385,987.041
14.619,731.652,-45.723,-8.377,5.731,0.011,28.61,-80.6,0,-0.097,0,56.391,987.095
14.629,730.151,-45.807,-8.343,5.672,0.011,28.61,-80.6,0,-0.092,0,56.396,987.149
14.639,728.647,-45.89,-8.308,5.611,0.011,28.61,-80.6,0,-0.088,0,56.402,987.202
14.649,727.14,-45.973,-8.273,5.551,0.011,28.61,-80.6,0,-0.083,0,56.407,987.256
14.659,725.63,-46.056,-8.239,5.489,0.011,28.61,-80.6,0,-0.078,0,56.412,987.31
14.669,724.118,-46.138,-8.206,5.427,0.011,28.61,-80.6,0,-0.073,0,56.418,987.364
14.679,722.603,-46.22,-8.174,5.364,0.011,28.61,-80.6,0,-0.067,0,56.423,987.418
14.689,721.085,-46.301,-8.143,5.3,0.011,28.61,-80.6,0,-0.061,0,56.428,987.473
14.699,719.564,-46.383,-8.115,5.235,0.011,28.61,-80.6,0,-0.055,0,56.434,987.527
14.709,718.041,-46.464,-8.084,5.169,0.011,28.61,-80.6,0,-0.049,0,56.439,987.582
14.719,716.516,-46.544,-8.055,5.103,0.011,28.61,-80.6,0,-0.043,0,56.445,987.636
14.729,714.987,-46.625,-8.029,5.035,0.011,28.61,-80.6,0,-0.036,0,56.45,987.691
14.739,713.456,-46.705,-8.007,4.967,0.011,28.61,-80.6,0,-0.03,0,56.456,987.745
14.749,711.923,-46.785,-7.987,4.897,0.011,28.61,-80.6,0,-0.023,0,56.461,987.8
14.759,710.386,-46.865,-7.976,4.826,0.011,28.61,-80.6,0,-0.016,0,56.467,987.855
14.769,708.847,-46.944,-7.968,4.755,0.011,28.61,-80.6,0,-0.009,0,56.472,987.91
14.779,707.306,-47.024,-7.965,4.682,0.011,28.61,-80.6,0,-0.003,0,56.478,987.965
14.789,705.762,-47.104,-7.965,4.608,0.011,28.61,-80.6,0,0.004,0,56.483,988.02
14.799,704.215,-47.183,-7.97,4.534,0.011,28.61,-80.6,0,0.011,0,56.489,988.076
14.809,702.666,-47.263,-7.976,4.458,0.011,28.61,-80.6,0,0.018,0,56.494,988.131
14.819,701.114,-47.343,-7.986,4.381,0.011,28.61,-80.6,0,0.024,0,56.5,988.187
14.829,699.559,-47.423,-7.998,4.303,0.011,28.61,-80.6,0,0.03,0,56.505,988.242
14.839,698.002,-47.503,-8.014,4.225,0.011,28.61,-80.6,0,0.037,0,56.511,988.298
14.849,696.442,-47.583,-8.032,4.145,0.011,28.61,-80.6,0,0.043,0,56.516,988.354
14.859,694.88,-47.664,-8.054,4.064,0.011,28.61,-80.6,0,0.049,0,56.522,988.409
14.869,693.315,-47.744,-8.077,3.983,0.011,28.61,-80.6,0,0.054,0,56.528,988.465
14.879,691.747,-47.825,-8.101,3.901,0.011,28.61,-80.6,0,0.059,0,56.533,988.521
14.889,690.177,-47.906,-8.126,3.818,0.011,28.61,-80.6,0,0.064,0,56.539,988.578
14.899,688.604,-47.988,-8.152,3.734,0.011,28.61,-80.6,0,0.069,-0,56.544,988.634
14.909,687.028,-48.069,-8.18,3.65,0.011,28.61,-80.6,0,0.073,-0,56.55,988.69
14.919,685.45,-48.151,-8.206,3.565,0.011,28.61,-80.6,0,0.077,-0,56.556,988.747
14.929,683.868,-48.233,-8.232,3.479,0.01,28.61,-80.6,0,0.081,-0,56.561,988.803
14.939,682.285,-48.316,-8.255,3.394,0.01,28.61,-80.6,0,0.084,-0,56.567,988.86
14.949,680.698,-48.398,-8.275,3.307,0.01,28.61,-80.6,0,0.087,-0,56.573,988.916
14.959,679.109,-48.481,-8.29,3.22,0.01,28.61,-80.6,0,0.089,-0,56.578,988.973
14.969,677.517,-48.564,-8.303,3.133,0.01,28.61,-80.6,0,0.091,-0,56.584,989.03
14.979,675.922,-48.647,-8.313,3.046,0.01,28.61,-80.6,0,0.092,-0,56.59,989.087
14.989,674.325,-48.731,-8.32,2.958,0.01,28.61,-80.6,0,0.094,-0,56.595,989.144
14.999,672.725,-48.814,-8.326,2.871,0.01,28.61,-80.6,0,0.095,-0,56.601,989.201
15.009,671.122,-48.897,-8.329,2.783,0.01,28.61,-80.6,0,0.095,-0,56.607,989.259
15.019,669.516,-48.98,-8.329,2.695,0.01,28.61,-80.6,0,0.095,-0,56.612,989.316
15.029,667.908,-49.064,-8.326,2.607,0.01,28.61,-80.6,0,-0.095,-0,56.618,989.374
15.039,666.297,-49.147,-8.32,2.519,0.01,28.61,-80.6,0,-0.094,-0,56.624,989.431
15.049,664.683,-49.23,-8.311,2.432,0.01,28.61,-80.6,0,-0.093,-0,56.63,989.489
15.059,663.066,-49.313,-8.3,2.344,0.01,28.61,-80.6,0,-0.092,-0,56.635,989.547
15.069,661.447,-49.396,-8.286,2.257,0.01,28.61,-80.6,0,-0.09,-0,56.641,989.605
15.079,659.825,-49.479,-8.269,2.169,0.01,28.61,-80.6,0,-0.088,-0,56.647,989.663
15.089,658.201,-49.561,-8.251,2.083,0.01,28.61,-80.6,0,-0.085,-0,56.653,989.721
15.099,656.573,-49.644,-8.231,1.996,0.01,28.61,-80.6,0,-0.082,-0,56.659,989.779
15.109,654.943,-49.726,-8.209,1.91,0.01,28.61,-80.6,0,-0.079,-0,56.664,989.837
15.119,653.31,-49.808,-8.186,1.824,0.01,28.61,-80.6,0,-0.076,-0,56.67,989.896
15.129,651.675,-49.89,-8.162,1.739,0.01,28.61,-80.6,0,-0.072,-0,56.676,989.954
15.139,650.037,-49.971,-8.137,1.654,0.01,28.61,-80.6,0,-0.068,-0,56.682,990.013
15.149,648.396,-50.052,-8.113,1.57,0.01,28.61,-80.6,0,-0.064,-0,56.688,990.071
15.159,646.752,-50.133,-8.088,1.487,0.01,28.61,-80.6,0,-0.059,-0,56.694,990.13
15.169,645.106,-50.214,-8.064,1.404,0.01,28.61,-80.6,0,-0.054,-0,56.699,990.189
15.179,643.458,-50.295,-8.041,1.322,0.01,28.61,-80.6,0,-0.049,-0,56.705,990.248
15.189,641.806,-50.375,-8.019,1.241,0.01,28.61,-80.6,0,-0.044,-0,56.711,990.307
15.199,640.152,-50.455,-7.998,1.16,0.01,28.61,-80.6,0,-0.039,-0,56.717,990.366
15.209,638.495,-50.535,-7.981,1.081,0.01,28.61,-80.6,0,-0.033,-0,56.723,990.425
