State - Time (s),State - Flight Stage,State - PX (m),State - PY (m),State - PZ (m),State - VX (m/s),State - VY (m/s),State - VZ (m/s),State - AX (m/s/s),State - AY (m/s/s),State - AZ (m/s/s),State - Apogee Est (m),State - Time to Apogee (s),State - Off-Vert Angle (deg),State - Time in Stage (s),MS5611 - Pres (hPa),MS5611 - Temp (C),MS5611 - Alt ASL (m),MAX-M10S - Lat (deg),MAX-M10S - Lon (deg),MAX-M10S - Alt (m),MAX-M10S - vN (m/s),MAX-M10S - vE (m/s),MAX-M10S - vD (m/s),MAX-M10S - Fix Quality,MAX-M10S - Time of Day,BMI088 - Acc X (m/s^2),BMI088 - Acc Y (m/s^2),BMI088 - Acc Z (m/s^2),BMI088 - Gyro X (rad/s),BMI088 - Gyro Y (rad/s),BMI088 - Gyro Z (rad/s),MotorDriver - Motor Position,MotorDriver - Motor Angle,MotorDriver - Motor Velocity,MotorDriver - Battery Voltage,Bat Voltage - Voltage (V)
1125.934,0,39.097,-75.885,0.295,0.226,-0.135,0.135,0.282,-0.040,0.120,0.000,0.000,179.023,1125.953,1014.330,26.070,-8.983,39.0824131,-75.8755286,-13.618,-0.053,0.007,-0.021,23,13:09:21,-9.927,0.280,0.259,0.064,-0.040,0.034,0.001,0.0,-0.006,22.718,3.954
1126.205,0,39.096,-75.883,0.195,0.205,-0.105,0.057,0.139,-0.033,0.019,0.000,0.000,179.270,1126.224,1014.370,26.080,-9.315,39.0824130,-75.8755284,-13.625,0.047,-0.004,0.089,24,13:09:21,-9.826,0.208,0.187,0.026,0.019,-0.013,0.001,0.0,0.004,22.725,3.960
1126.478,0,39.095,-75.881,0.140,0.200,-0.082,0.017,0.256,-0.101,0.108,0.000,0.000,179.360,1126.497,1014.360,26.080,-9.232,39.0824130,-75.8755283,-13.638,0.034,-0.087,-0.037,24,13:09:22,-9.912,0.273,0.338,0.043,-0.053,0.034,0.001,0.0,0.037,22.730,3.960
1126.750,0,39.094,-75.881,0.203,0.185,-0.095,0.090,0.189,-0.116,0.107,0.000,0.000,179.323,1126.770,1014.360,26.080,-9.232,39.0824129,-75.8755281,-13.644,-0.039,0.013,0.016,24,13:09:22,-9.912,0.280,0.259,-0.066,-0.021,-0.019,0.001,0.0,0.002,22.727,3.949
1127.024,0,39.093,-75.882,0.357,0.153,-0.103,0.224,0.142,-0.114,0.142,0.000,0.000,179.215,1127.044,1014.330,26.080,-8.983,39.0824129,-75.8755279,-13.643,-0.028,0.010,-0.005,24,13:09:22,-9.948,0.244,0.215,0.083,0.060,0.096,0.001,0.0,-0.004,22.734,3.954
1127.294,0,39.092,-75.882,0.268,0.149,-0.112,0.118,0.130,-0.173,0.112,0.000,0.000,179.216,1127.313,1014.360,26.090,-9.232,39.0824129,-75.8755278,-13.636,-0.028,0.011,-0.034,24,13:09:22,-9.920,0.165,0.273,-0.089,-0.079,0.011,0.001,0.0,-0.013,22.720,3.966
1127.568,0,39.092,-75.883,0.396,0.145,-0.110,0.239,0.177,0.002,0.125,0.000,0.000,178.864,1127.588,1014.320,26.090,-8.900,39.0824129,-75.8755277,-13.632,-0.064,0.063,-0.033,24,13:09:23,-9.934,0.194,0.144,-0.017,0.100,-0.107,0.001,0.0,-0.024,22.723,3.943
1127.840,0,39.092,-75.883,0.339,0.153,-0.112,0.162,0.197,-0.150,0.110,0.000,0.000,178.659,1127.861,1014.330,26.090,-8.983,39.0824128,-75.8755275,-13.635,-0.038,0.015,0.047,24,13:09:23,-9.920,0.187,0.201,-0.011,0.083,0.051,0.001,0.0,0.020,22.725,3.949
1128.111,0,39.093,-75.883,0.391,0.174,-0.115,0.172,0.297,-0.097,0.053,0.000,0.000,178.668,1128.130,1014.330,26.100,-8.983,39.0824128,-75.8755274,-13.640,-0.023,-0.011,-0.019,24,13:09:23,-9.862,0.244,0.244,-0.141,0.055,-0.062,0.001,0.0,0.007,22.741,3.960
1128.383,0,39.095,-75.883,0.349,0.193,-0.108,0.096,0.085,-0.105,0.053,0.000,0.000,178.926,1128.402,1014.330,26.100,-8.983,39.0824128,-75.8755273,-13.648,-0.033,0.033,0.025,24,13:09:24,-9.862,0.072,0.194,0.000,-0.043,0.040,0.001,0.0,-0.028,22.734,3.949
1128.658,0,39.095,-75.881,0.328,0.202,-0.077,0.081,0.303,0.004,0.048,0.000,0.000,178.959,1128.678,1014.340,26.090,-9.066,39.0824128,-75.8755272,-13.648,-0.005,0.033,0.012,24,13:09:24,-9.855,0.287,0.266,0.075,0.058,0.064,0.001,0.0,-0.003,22.732,3.949
1128.930,0,39.095,-75.880,0.315,0.202,-0.063,0.071,0.162,-0.022,0.010,0.000,0.000,178.820,1128.950,1014.350,26.100,-9.149,39.0824128,-75.8755270,-13.659,-0.037,0.023,-0.008,24,13:09:24,-9.819,0.144,0.180,0.062,0.026,-0.141,0.001,0.0,-0.008,22.714,3.937
1129.201,0,39.096,-75.879,0.205,0.216,-0.053,0.001,0.211,-0.052,0.111,0.000,0.000,178.859,1129.220,1014.330,26.100,-8.983,39.0824128,-75.8755270,-13.665,-0.016,0.020,0.051,24,13:09:24,-9.920,0.208,0.194,-0.062,0.021,0.138,0.001,0.0,0.023,22.720,3.943
1129.475,0,39.097,-75.879,0.323,0.225,-0.060,0.115,0.228,-0.068,0.060,0.000,0.000,178.688,1129.495,1014.330,26.100,-8.983,39.0824127,-75.8755267,-13.657,-0.053,0.008,-0.040,24,13:09:25,-9.869,0.165,0.230,-0.028,0.036,0.000,0.001,0.0,0.045,22.714,3.954
1129.748,0,39.097,-75.880,0.268,0.236,-0.076,0.059,0.256,-0.089,0.082,0.000,0.000,178.623,1129.768,1014.350,26.110,-9.149,39.0824126,-75.8755264,-13.649,-0.024,0.034,0.014,24,13:09:25,-9.891,0.230,0.194,-0.068,-0.032,-0.047,0.001,0.0,-0.011,22.741,3.949
1130.018,0,39.097,-75.881,0.418,0.238,-0.100,0.206,0.249,-0.211,0.117,0.000,0.000,178.607,1130.037,1014.310,26.110,-8.816,39.0824126,-75.8755263,-13.643,0.003,0.002,-0.009,24,13:09:25,-9.927,0.165,0.287,0.051,-0.013,0.028,0.001,0.0,-0.044,22.720,3.954
1130.289,0,39.096,-75.883,0.263,0.222,-0.127,0.058,0.255,-0.147,0.082,0.000,0.000,178.589,1130.309,1014.340,26.110,-9.066,39.0824126,-75.8755261,-13.643,-0.002,0.050,0.006,24,13:09:25,-9.891,0.237,0.215,-0.049,0.002,0.047,0.001,0.0,0.002,22.720,3.943
1130.561,0,39.096,-75.884,0.276,0.212,-0.142,0.080,0.195,-0.164,0.175,0.000,0.000,178.480,1130.580,1014.320,26.110,-8.900,39.0824126,-75.8755261,-13.635,0.018,-0.047,0.019,24,13:09:26,-9.984,0.223,0.165,-0.028,0.049,0.026,0.001,0.0,0.053,22.714,3.954
1130.837,0,39.095,-75.887,0.233,0.182,-0.177,0.062,0.012,-0.327,0.056,0.000,0.000,178.317,1130.856,1014.330,26.110,-8.983,39.0824125,-75.8755260,-13.634,-0.049,0.050,0.008,24,13:09:26,-9.869,0.115,0.187,0.134,0.068,0.021,0.001,0.0,-0.016,22.732,3.954
1131.107,0,39.093,-75.889,0.288,0.171,-0.218,0.125,0.140,-0.265,0.132,0.000,0.000,177.898,1131.126,1014.330,26.120,-8.983,39.0824125,-75.8755259,-13.625,-0.049,0.042,0.001,24,13:09:26,-9.941,0.287,0.136,-0.032,-0.036,0.081,0.001,0.0,-0.015,22.723,3.954
1131.382,0,39.092,-75.891,0.412,0.148,-0.249,0.200,0.047,-0.237,0.017,0.000,0.000,178.283,1131.402,1014.300,26.120,-8.733,39.0824124,-75.8755258,-13.633,0.023,-0.023,0.066,24,13:09:27,-9.826,0.223,0.136,-0.011,-0.075,0.072,0.001,0.0,0.028,22.714,3.937
1131.658,0,39.093,-75.893,0.184,0.155,-0.273,-0.040,0.156,-0.282,0.076,0.000,0.000,178.399,1131.677,1014.350,26.120,-9.149,39.0824123,-75.8755258,-13.635,-0.041,0.024,-0.057,24,13:09:27,-9.884,0.280,0.251,0.070,-0.028,0.034,0.001,0.0,0.024,22.702,3.960
1131.930,0,39.092,-75.893,0.238,0.140,-0.269,0.047,0.113,-0.154,0.019,0.000,0.000,178.740,1131.950,1014.360,26.130,-9.232,39.0824123,-75.8755257,-13.643,-0.018,0.016,0.055,24,13:09:27,-9.826,0.266,0.165,-0.058,-0.121,-0.085,0.001,0.0,-0.024,22.711,3.949
1132.199,0,39.091,-75.892,0.217,0.129,-0.268,0.051,0.054,-0.322,0.121,0.000,0.000,178.125,1132.218,1014.330,26.130,-8.983,39.0824122,-75.8755257,-13.654,-0.030,-0.008,0.047,24,13:09:27,-9.934,0.165,0.172,0.002,0.028,0.072,0.001,0.0,0.004,22.709,3.954
1132.476,0,39.090,-75.893,0.144,0.115,-0.262,0.010,0.227,-0.282,0.076,0.000,0.000,178.702,1132.495,1014.360,26.120,-9.232,39.0824122,-75.8755257,-13.666,-0.014,-0.001,0.092,24,13:09:28,-9.884,0.273,0.323,-0.058,0.058,0.115,0.001,0.0,-0.032,22.732,3.949
1132.749,0,39.090,-75.892,0.245,0.112,-0.246,0.115,-0.014,-0.169,0.001,0.000,0.000,178.804,1132.768,1014.340,26.130,-9.066,39.0824121,-75.8755257,-13.676,-0.001,0.013,0.008,24,13:09:28,-9.812,0.065,0.108,0.087,0.070,-0.066,0.001,0.0,-0.025,22.727,3.949
1133.020,0,39.090,-75.890,0.064,0.126,-0.212,-0.047,0.221,0.019,0.091,0.000,0.000,179.078,1133.039,1014.370,26.130,-9.315,39.0824120,-75.8755257,-13.684,-0.003,0.002,0.028,24,13:09:28,-9.898,0.309,0.151,-0.049,0.107,0.047,0.001,0.0,0.003,22.734,3.954
1133.289,0,39.092,-75.887,0.008,0.164,-0.165,-0.061,0.348,0.011,0.038,0.000,0.000,178.504,1133.308,1014.370,26.140,-9.315,39.0824119,-75.8755256,-13.681,-0.004,-0.001,-0.048,24,13:09:28,-9.848,0.251,0.259,-0.028,-0.021,0.034,0.001,0.0,0.009,22.723,3.960
1133.563,0,39.095,-75.884,0.257,0.216,-0.119,0.174,0.203,-0.029,-0.025,0.000,0.000,178.206,1133.582,1014.340,26.140,-9.066,39.0824119,-75.8755257,-13.675,-0.011,0.001,-0.051,24,13:09:29,-9.783,0.036,0.280,-0.089,-0.011,0.070,0.001,0.0,0.013,22.716,3.960
1133.838,0,39.098,-75.880,0.224,0.238,-0.052,0.110,0.252,0.021,0.169,0.000,0.000,178.543,1133.857,1014.350,26.140,-9.149,39.0824119,-75.8755256,-13.671,0.013,-0.030,-0.019,24,13:09:29,-9.977,0.158,0.294,-0.013,0.017,0.072,0.001,0.0,0.014,22.732,3.960
1134.107,0,39.097,-75.878,0.205,0.231,-0.034,0.097,0.205,0.023,0.095,0.000,0.000,178.425,1134.126,1014.330,26.150,-8.983,39.0824119,-75.8755257,-13.675,-0.026,-0.027,-0.027,23,13:09:29,-9.905,0.129,0.158,0.138,0.026,-0.079,0.001,0.0,0.034,22.720,3.949
1134.381,0,39.098,-75.876,0.163,0.241,-0.001,0.057,0.151,0.145,0.118,0.000,0.000,178.968,1134.401,1014.350,26.140,-9.149,39.0824119,-75.8755258,-13.670,-0.016,-0.001,0.047,24,13:09:30,-9.927,0.223,0.129,-0.038,-0.028,0.070,0.001,0.0,0.014,22.714,3.949
1134.655,0,39.097,-75.875,0.247,0.222,0.019,0.140,0.255,0.178,0.033,0.000,0.000,178.999,1134.674,1014.330,26.140,-8.983,39.0824118,-75.8755259,-13.682,-0.037,0.022,0.002,24,13:09:30,-9.841,0.330,0.201,-0.038,-0.013,0.036,0.001,0.0,0.013,22.711,3.960
1134.929,0,39.096,-75.873,0.196,0.199,0.041,0.090,-0.006,0.061,0.046,0.000,0.000,179.413,1134.950,1014.350,26.140,-9.149,39.0824118,-75.8755260,-13.680,-0.015,0.035,0.023,24,13:09:30,-9.855,0.122,0.144,-0.092,0.068,0.034,0.001,0.0,-0.037,22.725,3.949
1135.199,0,39.094,-75.873,0.194,0.182,0.054,0.100,0.187,0.214,0.106,0.000,0.000,179.142,1135.219,1014.340,26.150,-9.066,39.0824117,-75.8755261,-13.667,-0.041,0.068,0.010,24,13:09:30,-9.912,0.338,0.187,0.017,-0.047,-0.045,0.001,0.0,0.004,22.714,3.949
1135.473,0,39.092,-75.872,0.226,0.143,0.066,0.154,-0.039,0.145,0.070,0.000,0.000,179.436,1135.493,1014.360,26.150,-9.232,39.0824116,-75.8755262,-13.659,-0.038,-0.003,-0.100,24,13:09:31,-9.876,0.266,0.136,-0.006,0.047,0.104,0.001,0.0,-0.040,22.730,3.937
1135.746,0,39.090,-75.871,0.177,0.112,0.073,0.087,0.024,0.046,0.101,0.000,0.000,179.545,1135.766,1014.330,26.160,-8.983,39.0824116,-75.8755263,-13.659,-0.005,-0.023,0.006,24,13:09:31,-9.905,0.244,0.237,0.079,-0.040,0.036,0.001,0.0,0.002,22.727,3.943
1136.019,0,39.087,-75.872,0.232,0.066,0.053,0.124,-0.033,0.019,0.071,0.000,0.000,179.606,1136.038,1014.370,26.160,-9.315,39.0824115,-75.8755263,-13.665,-0.023,-0.003,-0.015,24,13:09:31,-9.876,0.244,0.151,0.053,0.207,-0.100,0.001,0.0,-0.001,22.720,3.949
1136.289,0,39.086,-75.873,0.165,0.045,0.033,0.044,-0.052,-0.042,0.056,0.000,0.000,179.683,1136.308,1014.360,26.160,-9.232,39.0824115,-75.8755263,-13.676,-0.054,0.049,0.028,24,13:09:31,-9.862,0.172,0.208,0.011,-0.013,0.075,0.001,0.0,-0.024,22.730,3.949
1136.563,0,39.083,-75.875,0.161,-0.001,0.006,0.048,-0.203,-0.076,0.009,0.000,0.000,179.197,1136.582,1014.360,26.160,-9.232,39.0824115,-75.8755264,-13.685,0.013,-0.040,-0.006,24,13:09:32,-9.819,0.086,0.208,0.143,-0.072,-0.062,0.001,0.0,-0.028,22.711,3.949
1136.836,0,39.080,-75.876,0.158,-0.045,-0.002,0.049,-0.242,0.006,0.109,0.000,0.000,178.773,1136.855,1014.350,26.160,-9.149,39.0824115,-75.8755265,-13.694,-0.024,0.008,-0.024,24,13:09:32,-9.920,0.129,0.201,-0.107,-0.062,-0.013,0.001,0.0,0.032,22.720,3.949
1137.106,0,39.078,-75.875,0.176,-0.080,0.014,0.067,-0.164,0.148,-0.018,0.000,0.000,178.915,1137.125,1014.360,26.180,-9.232,39.0824114,-75.8755266,-13.695,-0.010,0.055,0.045,24,13:09:32,-9.790,0.280,0.093,-0.098,0.047,0.187,0.001,0.0,-0.002,22.718,3.960
1137.379,0,39.076,-75.873,0.213,-0.103,0.043,0.101,-0.063,0.213,0.084,0.000,0.000,178.980,1137.399,1014.360,26.170,-9.232,39.0824114,-75.8755267,-13.667,-0.042,0.063,0.070,24,13:09:33,-9.891,0.316,0.144,0.087,-0.126,-0.077,0.001,0.0,0.023,22.720,3.954
1137.652,0,39.075,-75.872,0.097,-0.128,0.051,-0.008,-0.241,0.057,-0.041,0.000,0.000,178.397,1137.672,1014.350,26.170,-9.149,39.0824113,-75.8755268,-13.654,-0.006,-0.011,0.069,24,13:09:33,-9.769,0.144,0.237,0.081,-0.096,0.006,0.001,0.0,0.015,22.704,3.960
1137.925,0,39.073,-75.871,0.311,-0.156,0.074,0.200,-0.263,0.207,0.027,0.000,0.000,178.211,1137.945,1014.320,26.170,-8.900,39.0824113,-75.8755269,-13.648,-0.027,0.023,0.033,24,13:09:33,-9.841,0.165,0.158,-0.006,-0.011,-0.070,0.001,0.0,-0.025,22.707,3.954
1138.196,0,39.072,-75.869,0.345,-0.175,0.112,0.207,-0.425,0.242,0.141,0.000,0.000,177.883,1138.215,1014.320,26.180,-8.900,39.0824112,-75.8755269,-13.637,-0.024,-0.029,-0.053,24,13:09:33,-9.963,0.022,0.101,0.045,-0.175,-0.115,0.001,0.0,0.051,22.698,3.954
1138.468,0,39.070,-75.866,0.268,-0.200,0.162,0.119,-0.376,0.283,0.106,0.000,0.000,177.731,1138.487,1014.320,26.190,-8.900,39.0824112,-75.8755270,-13.624,-0.009,0.012,-0.031,24,13:09:34,-9.927,0.050,0.122,0.055,0.013,-0.096,0.001,0.0,-0.046,22.718,3.949
1138.741,0,39.068,-75.863,0.297,-0.226,0.202,0.108,-0.303,0.333,0.182,0.000,0.000,177.329,1138.761,1014.320,26.180,-8.900,39.0824112,-75.8755271,-13.612,-0.034,0.008,-0.088,24,13:09:34,-9.999,0.165,0.201,0.051,-0.104,0.047,0.001,0.0,0.052,22.720,3.949
1139.011,0,39.068,-75.862,0.186,-0.248,0.224,-0.006,-0.415,0.149,0.044,0.000,0.000,177.644,1139.031,1014.360,26.180,-9.232,39.0824112,-75.8755271,-13.602,-0.032,0.044,-0.035,24,13:09:34,-9.862,0.036,0.208,0.081,0.043,0.002,0.001,0.0,-0.033,22.716,3.954
1139.285,0,39.066,-75.861,0.201,-0.271,0.224,0.056,-0.345,0.130,0.129,0.000,0.000,177.591,1139.304,1014.350,26.190,-9.149,39.0824112,-75.8755272,-13.594,0.012,-0.039,0.053,24,13:09:34,-9.941,0.151,0.259,0.138,-0.026,0.107,0.001,0.0,0.026,22.725,3.966
1139.559,0,39.063,-75.861,0.106,-0.307,0.209,-0.012,-0.492,0.006,0.085,0.000,0.000,177.711,1139.578,1014.370,26.190,-9.315,39.0824113,-75.8755275,-13.579,-0.030,0.029,0.001,24,13:09:35,-9.905,0.022,0.208,-0.019,0.023,0.019,0.001,0.0,-0.048,22.723,3.954
1139.833,0,39.062,-75.864,0.272,-0.314,0.167,0.169,-0.347,0.012,0.135,0.000,0.000,178.278,1139.852,1014.330,26.190,-8.983,39.0824113,-75.8755276,-13.574,-0.017,-0.016,-0.042,23,13:09:35,-9.948,0.144,0.165,-0.015,0.066,0.028,0.001,0.0,0.038,22.702,3.954
1140.103,0,39.064,-75.866,0.308,-0.295,0.137,0.171,-0.190,-0.013,0.091,0.000,0.000,178.648,1140.122,1014.320,26.190,-8.900,39.0824113,-75.8755277,-13.567,-0.021,0.008,-0.115,24,13:09:35,-9.898,0.180,0.259,0.053,0.004,0.104,0.001,0.0,0.006,22.709,3.949
1140.378,0,39.064,-75.868,0.184,-0.287,0.115,0.046,-0.276,0.166,0.072,0.000,0.000,178.518,1140.397,1014.360,26.190,-9.232,39.0824113,-75.8755278,-13.546,0.001,0.006,-0.090,24,13:09:36,-9.884,0.237,0.079,-0.030,-0.004,-0.058,0.001,0.0,-0.053,22.736,3.954
1140.651,0,39.065,-75.869,0.297,-0.273,0.096,0.150,-0.344,-0.076,0.163,0.000,0.000,178.657,1140.671,1014.340,26.190,-9.066,39.0824113,-75.8755279,-13.523,-0.024,0.021,-0.066,24,13:09:36,-9.977,0.007,0.223,-0.075,0.011,-0.134,0.001,0.0,0.016,22.704,3.960
1140.924,0,39.065,-75.870,0.196,-0.273,0.070,0.049,-0.293,-0.012,-0.070,0.000,0.000,178.117,1140.944,1014.340,26.190,-9.066,39.0824113,-75.8755280,-13.515,-0.011,0.003,-0.022,24,13:09:36,-9.740,0.194,0.215,0.053,-0.053,-0.083,0.001,0.0,-0.011,22.732,3.954
1141.195,0,39.065,-75.872,0.285,-0.283,0.043,0.134,-0.348,0.019,0.013,0.000,0.000,178.135,1141.214,1014.340,26.200,-9.066,39.0824113,-75.8755281,-13.515,-0.036,0.040,0.086,23,13:09:36,-9.826,0.194,0.129,0.119,-0.017,-0.166,0.001,0.0,-0.028,22.709,3.943
1141.467,0,39.065,-75.873,0.237,-0.271,0.034,0.093,-0.129,-0.008,0.151,0.000,0.000,178.653,1141.487,1014.340,26.200,-9.066,39.0824113,-75.8755282,-13.499,-0.015,0.010,-0.031,24,13:09:37,-9.955,0.287,0.230,-0.134,-0.040,0.021,0.001,0.0,0.004,22.704,3.960
1141.741,0,39.066,-75.874,0.370,-0.251,0.028,0.209,-0.211,-0.049,0.068,0.000,0.000,178.910,1141.761,1014.330,26.210,-8.983,39.0824113,-75.8755283,-13.469,-0.023,-0.012,-0.029,24,13:09:37,-9.876,0.072,0.259,0.083,-0.102,-0.079,0.001,0.0,-0.019,22.734,3.949
1142.011,0,39.067,-75.873,0.160,-0.251,0.043,0.013,-0.305,-0.104,0.102,0.000,0.000,178.375,1142.030,1014.370,26.210,-9.315,39.0824113,-75.8755285,-13.442,0.001,0.067,-0.014,24,13:09:37,-9.912,0.050,0.302,-0.036,-0.006,0.000,0.001,0.0,-0.020,22.730,3.943
1142.283,0,39.068,-75.872,0.177,-0.222,0.061,0.036,-0.150,0.057,0.097,0.000,0.000,179.095,1142.302,1014.360,26.210,-9.232,39.0824114,-75.8755287,-13.410,-0.091,0.057,-0.036,24,13:09:37,-9.905,0.151,0.194,-0.006,0.075,0.011,0.001,0.0,0.008,22.702,3.960
1142.555,0,39.070,-75.871,0.308,-0.186,0.072,0.124,-0.169,0.232,0.008,0.000,0.000,179.361,1142.575,1014.310,26.210,-8.816,39.0824114,-75.8755289,-13.370,0.021,0.006,-0.009,24,13:09:38,-9.819,0.251,-0.007,-0.011,-0.060,-0.034,0.001,0.0,-0.019,22.711,3.954
1142.828,0,39.072,-75.871,0.324,-0.165,0.057,0.130,-0.188,0.014,0.081,0.000,0.000,179.260,1142.848,1014.330,26.210,-8.983,39.0824115,-75.8755291,-13.335,-0.043,-0.028,-0.029,24,13:09:38,-9.891,0.144,0.144,0.058,-0.017,-0.075,0.001,0.0,0.029,22.700,3.943
1143.096,0,39.073,-75.873,0.295,-0.133,0.034,0.090,0.017,-0.072,0.207,0.000,0.000,179.693,1143.116,1014.330,26.220,-8.983,39.0824115,-75.8755292,-13.313,0.002,-0.004,-0.041,24,13:09:38,-10.013,0.208,0.223,-0.068,0.038,0.085,0.001,0.0,-0.007,22.716,3.960
1143.369,0,39.075,-75.875,0.254,-0.106,-0.003,0.061,0.065,-0.163,0.117,0.000,0.000,179.078,1143.388,1014.330,26.220,-8.983,39.0824115,-75.8755292,-13.292,0.012,-0.020,-0.020,24,13:09:39,-9.920,0.294,0.316,-0.019,0.004,0.177,0.001,0.0,-0.008,22.704,3.954
1143.642,0,39.076,-75.877,0.162,-0.100,-0.033,-0.006,-0.009,-0.189,0.106,0.000,0.000,179.169,1143.662,1014.360,26.220,-9.232,39.0824115,-75.8755292,-13.274,-0.005,-0.005,-0.030,24,13:09:39,-9.912,0.194,0.259,0.075,0.030,0.015,0.001,0.0,0.009,22.718,3.954
1143.912,0,39.077,-75.879,0.342,-0.077,-0.068,0.173,-0.056,-0.209,0.062,0.000,0.000,178.550,1143.931,1014.310,26.220,-8.816,39.0824115,-75.8755292,-13.267,0.003,0.076,-0.077,24,13:09:39,-9.869,0.244,0.208,-0.068,0.083,0.119,0.001,0.0,-0.038,22.720,3.949
1144.185,0,39.077,-75.882,0.428,-0.100,-0.118,0.245,-0.184,-0.360,-0.001,0.000,0.000,177.939,1144.204,1014.320,26.230,-8.900,39.0824115,-75.8755291,-13.248,-0.006,0.050,-0.032,24,13:09:39,-9.812,0.165,0.280,-0.043,-0.032,0.028,0.001,0.0,0.002,22.711,3.954
1144.459,0,39.075,-75.885,0.327,-0.125,-0.156,0.128,-0.080,-0.229,0.072,0.000,0.000,178.231,1144.478,1014.340,26.220,-9.066,39.0824115,-75.8755292,-13.233,-0.031,0.037,-0.051,24,13:09:40,-9.876,0.287,0.302,-0.034,0.040,0.017,0.001,0.0,0.005,22.709,3.949
1144.732,0,39.074,-75.885,0.441,-0.138,-0.152,0.229,-0.199,-0.161,0.104,0.000,0.000,178.299,1144.751,1014.310,26.220,-8.816,39.0824115,-75.8755291,-13.218,-0.054,-0.007,-0.093,24,13:09:40,-9.912,0.230,0.194,-0.028,-0.058,-0.036,0.001,0.0,0.023,22.727,3.954
1145.002,0,39.073,-75.885,0.271,-0.158,-0.156,0.048,-0.202,-0.087,0.025,0.000,0.000,178.535,1145.021,1014.350,26.230,-9.149,39.0824116,-75.8755292,-13.214,0.008,-0.004,0.028,24,13:09:40,-9.833,0.230,0.144,-0.049,-0.064,-0.064,0.001,0.0,-0.014,22.714,3.954
1145.273,0,39.072,-75.886,0.395,-0.177,-0.160,0.158,-0.133,-0.073,0.057,0.000,0.000,178.575,1145.292,1014.330,26.230,-8.983,39.0824116,-75.8755292,-13.207,-0.047,0.034,-0.013,24,13:09:40,-9.862,0.287,0.172,0.000,-0.034,-0.064,0.001,0.0,-0.002,22.704,3.943
1145.547,0,39.070,-75.886,0.353,-0.193,-0.154,0.120,-0.206,-0.003,0.025,0.000,0.000,178.745,1145.567,1014.300,26.230,-8.733,39.0824116,-75.8755291,-13.208,-0.018,0.013,-0.024,24,13:09:41,-9.833,0.237,0.115,-0.079,0.004,-0.036,0.001,0.0,-0.011,22.709,3.949
1145.820,0,39.070,-75.885,0.219,-0.204,-0.151,0.003,-0.283,-0.183,0.127,0.000,0.000,178.513,1145.839,1014.340,26.240,-9.066,39.0824116,-75.8755291,-13.206,-0.046,0.026,-0.049,24,13:09:41,-9.941,0.115,0.165,-0.009,0.015,0.111,0.001,0.0,-0.032,22.714,3.954
1146.089,0,39.070,-75.885,0.238,-0.203,-0.150,0.037,-0.262,-0.197,0.079,0.000,0.000,178.425,1146.108,1014.350,26.240,-9.149,39.0824116,-75.8755290,-13.202,-0.009,0.001,-0.010,23,13:09:41,-9.891,0.122,0.244,0.072,-0.038,0.011,0.001,0.0,0.006,22.716,3.949
1146.361,0,39.068,-75.885,0.298,-0.227,-0.142,0.098,-0.304,-0.142,0.079,0.000,0.000,178.086,1146.380,1014.350,26.240,-9.149,39.0824116,-75.8755290,-13.206,-0.045,-0.007,-0.032,24,13:09:42,-9.891,0.180,0.201,-0.034,0.060,-0.009,0.001,0.0,0.023,22.704,3.954
1146.635,0,39.067,-75.885,0.199,-0.233,-0.142,0.005,-0.254,0.015,0.031,0.000,0.000,178.502,1146.654,1014.340,26.240,-9.066,39.0824116,-75.8755290,-13.204,-0.019,-0.029,-0.021,24,13:09:42,-9.841,0.237,0.122,0.077,-0.053,0.000,0.001,0.0,0.025,22.688,3.943
1146.905,0,39.068,-75.883,0.296,-0.236,-0.121,0.109,-0.365,-0.138,0.004,0.000,0.000,178.241,1146.925,1014.340,26.240,-9.066,39.0824116,-75.8755289,-13.202,-0.026,-0.015,-0.006,24,13:09:42,-9.819,0.086,0.194,-0.009,-0.040,0.109,0.001,0.0,-0.008,22.711,3.966
1147.177,0,39.067,-75.884,0.451,-0.256,-0.143,0.235,-0.325,-0.161,0.145,0.000,0.000,177.500,1147.197,1014.310,26.240,-8.816,39.0824116,-75.8755290,-13.210,0.051,0.010,0.048,23,13:09:42,-9.955,0.259,0.215,-0.023,-0.079,0.047,0.001,0.0,0.046,22.707,3.954
1147.450,0,39.064,-75.885,0.239,-0.302,-0.159,0.030,-0.393,-0.144,0.076,0.000,0.000,177.395,1147.469,1014.330,26.250,-8.983,39.0824117,-75.8755290,-13.216,-0.055,0.001,-0.069,23,13:09:43,-9.891,0.223,0.187,-0.049,0.047,-0.021,0.001,0.0,-0.024,22.716,3.954
1147.724,0,39.063,-75.886,0.207,-0.304,-0.160,0.020,-0.243,-0.148,0.031,0.000,0.000,178.224,1147.743,1014.350,26.240,-9.149,39.0824116,-75.8755289,-13.220,-0.049,0.067,0.018,24,13:09:43,-9.841,0.201,0.223,0.026,-0.030,-0.034,0.001,0.0,-0.010,22.714,3.943
1147.995,0,39.065,-75.885,0.284,-0.280,-0.157,0.102,-0.136,-0.177,0.013,0.000,0.000,178.465,1148.014,1014.320,26.250,-8.900,39.0824116,-75.8755288,-13.234,0.008,-0.029,0.036,24,13:09:43,-9.819,0.223,0.294,-0.085,-0.040,0.072,0.001,0.0,-0.021,22.707,3.960
